id,name,size,proof,abv,spirit_type,brand_id,popularity,image_url,avg_msrp,fair_price,shelf_price,total_score,wishlist_count,vote_count,bar_count,ranking
3328,Long Road Straight Bourbon,750,44.99,46.5,Bourbon,,9.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckt8lnIYv5ljRLI,47.24,49.49,9.0,,0.0,,,SpiritBottle
3332,Balcones Texas Rye,750,39.99,50.0,Rye,,137.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/37ba6f0a-9af6-4708-a9cb-81cbafd7457a,48.53,44.79,137.0,,0.0,,,SpiritBottle
3333,Balvenie 14 Year The Week Of Peat,750,103.53,48.3,Scotch,,71.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckxoiGzOHHtJ7jk,110.3,114.38,71.0,,0.0,,,SpiritBottle
3334,Blood Oath Pact No. 6,750,104.84,49.3,Bourbon,,721.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/fb08ec7c-ea57-4883-a62d-34ac766e99c7,202.628,495.99,721.0,,0.0,,2025-05-16 05:39:42,SpiritBottle
3335,Rebel Yell Root Beer Whiskey,50,0.94,35.0,Bourbon,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckyslSBBLXAy4kK,1.01,1.04,3.0,,0.0,,,SpiritBottle
3336,Jinro Soju,375,5.96,24.0,Scotch,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckywy6bKYCBIrxy,6.48,6.72,3.0,,0.0,,,SpiritBottle
3337,Midnight Moon Strawberry,750,21.37,50.0,Whiskey,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckAO9EeW10TltyN,22.62,23.45,3.0,,0.0,,,SpiritBottle
3339,Brown Sugar Bourbon,750,23.64,30.0,Bourbon,,154.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckBGQmbKpVcoQUx,27.91,27.3,154.0,,0.0,,,SpiritBottle
3340,Journeyman Silver Cross,750,49.96,45.0,Whiskey,,73.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckC2oB9ABtQNmR9,53.45,55.44,73.0,,0.0,,,SpiritBottle
3343,Oak & Eden Wheat & Spire,750,47.47,45.0,Whiskey,,356.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckDxQtacXxBdrcJ,60.67,49.49,356.0,,0.0,,,SpiritBottle
3353,Macallan 17 Year Fine Oak,750,325.99,43.0,Single Malt Scotch Whisky,,54.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckKjntuerl5KU9j,481.43,947.74,54.0,,0.0,,,SpiritBottle
3354,Jim Beam Distiller's Masterpiece,750,210.98,50.0,Bourbon,,172.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckKSfJME6F0qrkG,259.73,231.5,172.0,,0.0,,,SpiritBottle
3358,Jim Beam Distiller's Cut,750,24.99,50.0,Bourbon,,89.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckWfES7QtUg3a1V,30.33,26.99,89.0,,0.0,,,SpiritBottle
3360,Jack Daniel's Legacy Edition 1905,750,26.48,43.0,Whiskey,,283.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckXqCjbi2RCK3TD,39.67,30.21,283.0,,0.0,,,SpiritBottle
3363,Gentleman Jack,1750,60.22,40.0,Whiskey,,168.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck0tK7uyfjnRF6L,64.2,66.58,168.0,,0.0,,,SpiritBottle
3365,Jefferson’s Reserve Very Old Kentucky Straight Bourbon Very Small Batch,750,54.24,45.1,Bourbon,,1859.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck4oP88T4cA9Tno,55.5075,59.31,1859.0,,0.0,,,SpiritBottle
3366,Evan Williams Bottled in Bond White Label,1000,22.2,50.0,Bourbon,,188.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck5JNHhKTZivcfA,27.78,23.77,188.0,,0.0,,,SpiritBottle
3367,Bunnahabhain Single Malt-25 Year,750,699.98,43.0,Scotch,,14.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck7P58xjq5Bqp3c,801.35,783.99,14.0,,0.0,,,SpiritBottle
3369,George Dickel Rye,750,21.96,45.0,Rye,,265.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck7VQATSkQKWA9y,33.04,23.74,265.0,,0.0,,,SpiritBottle
3370,Midnight Moon Blackberry,750,20.21,50.0,Whiskey,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckce4dFQxoiobBy,21.25,22.04,6.0,,0.0,,,SpiritBottle
3371,Bird Dog Peppermint Moonshine,750,17.37,40.0,Whiskey,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckdHv1ashgyq0FG,18.76,19.45,7.0,,0.0,,,SpiritBottle
3372,Jesse James Honey,750,14.62,35.0,Whiskey,,14.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckejJYZXXIVMJse,15.79,16.37,14.0,,0.0,,,SpiritBottle
3374,Evan Williams Honey,375,6.96,35.0,Bourbon,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recke98lwHVpHQZoG,7.33,7.6,4.0,,0.0,,,SpiritBottle
3375,Nikka Taketsuru Pure Malt,750,71.12,43.0,Blended Whisky,,87.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/66a378a4-06f4-449e-bf4a-6c72db5ea9f7,93.1,79.65,87.0,,0.0,,,SpiritBottle
3377,St. George Baller Single Malt,750,49.96,47.0,Whiskey,,85.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/5d3330ee-e5f0-4cb2-84a3-ba2267414d46,75.12,77.96,85.0,,0.0,,,SpiritBottle
3378,Orphan Barrel Rhetoric Library Pack,750,1749.98,43.0,Whiskey,,20.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/f0c843e1-7a25-45ea-88fc-53f13b98e74b,2003.38,3500.0,20.0,,0.0,,,SpiritBottle
3379,Matsui Whisky Sakura Cask,750,99.99,48.0,Whiskey,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckiP25afWy5Phtj,106.99,110.99,19.0,,0.0,,,SpiritBottle
3380,Coopers' Craft Bourbon,750,22.98,41.0,Bourbon,,301.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckiDOhU6F2BEqQM,38.54,26.12,301.0,,0.0,,,SpiritBottle
3381,Oban 14 Year,750,91.04,43.0,Scotch,,785.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckiJPNkc9XHcln9,89.7275,85.79,785.0,,0.0,,2025-05-15 11:00:33,SpiritBottle
3382,Macallan 18 Year,750,334.33,43.0,Scotch,,201.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckjUIm5AkZ0kAfh,406.04,368.28,201.0,,0.0,,,SpiritBottle
3384,Society Cask No. R12.2 Scotch,750,245.35,65.5,Scotch,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/6530bcd1-8826-43e3-885f-b4a9b05a4e48,260.07,269.89,0.0,,0.0,,,SpiritBottle
3386,Canadian Club Chronicles 41 Year,750,299.97,45.0,Canadian Whisky,,18.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclLK1kQLMVtwbiJ,323.97,335.97,18.0,,0.0,,,SpiritBottle
3387,Glenfiddich 12 Year,375,26.01,40.0,Scotch,,44.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclN6VijsCzAOt8b,27.32,28.33,44.0,,0.0,,,SpiritBottle
3389,Woodford Reserve Bottled in Bond,750,56.97,45.2,Bourbon,,120.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclNxv5pK6ObNbiR,64.08,62.69,120.0,,0.0,,,SpiritBottle
3390,Glenlivet 12 Year First Fill,750,48.48,43.2,Scotch,,23.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclO2QAcQ5j2qUnE,55.5,54.3,23.0,,0.0,,,SpiritBottle
3391,New Richmond Rye,750,52.99,46.5,Rye,,29.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/fe00fe75-90e5-44d0-84e0-cc38037441bd,56.7,58.82,29.0,,0.0,,,SpiritBottle
3393,Johnnie Walker Blue Label - Year of the Ram,750,274.99,43.0,Scotch,,54.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclRTCuVCSdegsbM,311.89,305.24,54.0,,0.0,,,SpiritBottle
3394,Gold Bar Whiskey,750,53.55,0.5,Whiskey,,92.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/b63d24ec-0cbe-4a84-96e3-ec09d8248e3b,61.3,59.98,92.0,,0.0,,,SpiritBottle
3397,Grand Traverse Small Batch Rye,750,49.99,45.0,Whiskey,,2.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclUQZHzYpYSljhP,53.99,53.99,2.0,,0.0,,,SpiritBottle
3398,Jim Beam Apple,375,9.76,35.0,Bourbon,,13.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclligiqCQU3oyxC,10.26,10.64,13.0,,0.0,,,SpiritBottle
3399,The Uncatchable Sour Mash Apple Pie,750,24.35,35.0,Whiskey,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/84b8bdb8-7496-4959-bb1b-61267a4cedc0,25.87,26.82,0.0,,0.0,,,SpiritBottle
3400,Tyrconnell 16 Year Single Malt Irish,750,99.97,46.0,Irish Whiskey,,13.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclmfIkAHmcBz8tg,107.97,111.97,13.0,,0.0,,,SpiritBottle
3401,Wild Turkey 101,1750,46.68,50.5,Bourbon,,620.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/b3b7a410-752b-4ff6-b66d-f833aa40f008,52.25,50.96,620.0,,0.0,,,SpiritBottle
3405,Bushmills 21 Year,750,247.58,40.0,Irish Whiskey,,109.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclpJkQCErMv2tWS,281.56,270.7,109.0,,0.0,,,SpiritBottle
3409,Glenfiddich Winter Storm,750,249.99,43.0,Scotch,,24.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclrjbAtGoqU7dtE,286.19,279.99,24.0,,0.0,,,SpiritBottle
3411,West Cork Single Malt 10 Year,750,32.51,40.0,Irish Whiskey,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclrAUq43UwYq4AK,35.11,36.41,7.0,,0.0,,,SpiritBottle
3412,The Uncatchable Sour Mash Moonshine,750,24.35,50.5,Whiskey,,2.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/e4fbe0cf-2827-4584-9f50-0118f2d00d54,25.87,26.82,2.0,,0.0,,,SpiritBottle
3414,Evan Williams Green Label Bourbon,375,5.81,40.0,Bourbon,,8.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclt2oWIDJcQL3dR,6.28,6.51,8.0,,0.0,,,SpiritBottle
3415,Ardbeg Blaaack Comittee,750,119.97,46.0,Scotch,,41.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recluOLQdhGzYtmgK,147.61,136.24,41.0,,0.0,,,SpiritBottle
3416,Jim Beam Double Oak,1000,31.99,43.0,Bourbon,,68.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclu4uphUed8xbNc,38.46,35.51,68.0,,0.0,,,SpiritBottle
3417,Yellow Spot Irish Whiskey 92,750,69.99,46.0,Irish Whiskey,,49.0,https://storage.googleapis.com/user_bottles_prod/Yellow_Spot_12_yr_Irish_Whiskey__24274.jpg,75.59,78.39,49.0,,0.0,,,SpiritBottle
3418,Crown Royal Vanilla with Jigger,750,26.99,35.0,Canadian Whisky,,92.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclvSAaqbPhUPpGz,28.61,27.99,92.0,,0.0,,,SpiritBottle
3420,Breckenridge Whiskey Px Sherry Cask Finish,750,56.2,45.0,Whiskey,,98.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/eb737239-909e-4de5-a27f-7e15d8c91777,69.11,63.78,98.0,,0.0,,,SpiritBottle
3421,Aberfeldy 21 Year,750,182.48,40.0,Scotch,,67.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclvZ57A17mt0YJu,208.89,204.37,67.0,,0.0,,,SpiritBottle
3422,Grant's Scotch,1750,34.85,40.0,Scotch,,11.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclvnE23DpDP360S,39.24,38.39,11.0,,0.0,,,SpiritBottle
3424,Old Hickory Straight Bourbon Whiskey,750,39.99,43.0,Bourbon,,18.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclxdjqLJw85XQJy,37.41,38.46,18.0,,0.0,,,SpiritBottle
3425,Macallan No. 5 Purple Single Malt Scotch,750,4465.37,49.5,Scotch,,31.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclxXxkzlOYyi4mK,4444.51,5001.21,31.0,,0.0,,,SpiritBottle
3427,Lagavulin 12 Year,750,153.05,57.8,Scotch,,117.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclBMIJW0Fhykfp6,163.56,166.68,117.0,,0.0,,,SpiritBottle
3428,Steeple Ridge Bourbon Single Barrel,750,45.0,51.0,Bourbon,,60.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/e13dd3d0-d3de-4952-9c13-22c834a0877a,51.52,50.4,60.0,,0.0,,,SpiritBottle
3429,Jameson Black Barrel,1000,44.99,40.0,Irish Whiskey,,72.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclEPketIospEY8z,50.36,49.27,72.0,,0.0,,,SpiritBottle
3430,Macallan 72 Year Lalique Genesis Decanter,750,88000.0,42.0,Scotch,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclEr0aRCAmpe9fd,95040.0,98560.0,19.0,,0.0,,,SpiritBottle
3433,Glenlivet 12 Year,50,3.74,40.0,Scotch,,16.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclFRrrb7PGSo1AF,4.05,4.08,16.0,,0.0,,,SpiritBottle
3434,Cask & Crew Rye Whiskey Blend,750,24.99,40.0,Whiskey,,27.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclHcRIL03Zl1SRX,26.74,27.49,27.0,,0.0,,,SpiritBottle
3435,Ledaig 10 Year,750,51.76,46.3,Scotch,,96.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/bf74fd74-52e9-4a64-9485-b4e6a2a1172c,71.84,57.98,96.0,,0.0,,,SpiritBottle
3436,Canadian Mist,200,3.12,40.0,Canadian Whisky,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclHEfiTGKkT621D,3.29,3.42,1.0,,0.0,,,SpiritBottle
3437,Four Freedoms Blended Whiskey,750,5.99,40.0,Whiskey,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclIuIbP4pN1wG5F,6.41,6.65,6.0,,0.0,,,SpiritBottle
3439,Ole Smoky,750,19.37,35.0,Whiskey,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclVTs7apRbyg6HC,20.92,21.69,6.0,,0.0,,,SpiritBottle
3440,Game of Thrones Johnnie Walker A Song Of Fire,750,33.7,40.8,Scotch,,244.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclWkIgCIPrm5HJy,42.72,38.75,244.0,,0.0,,,SpiritBottle
3442,Bulleit Bourbon,1000,34.32,45.0,Bourbon,,245.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclYXvEImG41lG3G,49.69,37.84,245.0,,0.0,,,SpiritBottle
3444,Adirondack 601 Small Batch,750,7.12,45.0,Whiskey,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/cdb41210-772d-45a2-a21e-89203693073b,7.69,7.97,7.0,,0.0,,,SpiritBottle
3446,Sugarlands Dayton International Speedway Corn Whiskey,750,23.99,50.0,Whiskey,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/46484e7b-37fe-49f4-afd1-eec3a78d0a4f,25.91,26.87,0.0,,0.0,,,SpiritBottle
3447,Canadian Club,750,12.97,40.0,Canadian Whisky,,68.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl0Yz4tkjG0JesH,15.09,14.77,68.0,,0.0,,,SpiritBottle
3448,Field Fire Whiskey,750,18.0,35.0,Whiskey,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/686e6f67-3022-407a-b8cc-84abd879aa72,19.44,20.16,1.0,,0.0,,,SpiritBottle
3449,Evan Williams Honey,1750,27.73,35.0,Bourbon,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl1KYisc4P90qVd,29.87,30.98,6.0,,0.0,,,SpiritBottle
3453,Jack Daniel's Tennessee Fire,375,12.61,35.0,Whiskey,,20.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl7bcSPPy4VLatS,13.08,13.56,20.0,,0.0,,,SpiritBottle
3454,Elijah Craig Straight Rye Whiskey,750,45.99,47.0,Rye,,1817.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl7TtQekM7rFK9U,42.815,33.29,1817.0,,0.0,,2025-04-25 08:44:35,SpiritBottle
3456,Glenlivet Cellar Collection 1969,750,758.36,0.5,Scotch,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl7JYRKAfaOCoWh,819.03,849.36,3.0,,0.0,,,SpiritBottle
3457,Pabst Blue Ribbon Whiskey,750,22.1,40.0,Whiskey,,58.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl8SobiUlKHhykQ,23.5,24.37,58.0,,0.0,,,SpiritBottle
3459,Bulleit Bourbon,375,15.96,45.0,Bourbon,,171.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl9Ndk92yevxEcG,22.34,17.32,171.0,,0.0,,,SpiritBottle
3460,Coppercraft Blend Of Straight Bourbon,750,42.95,50.0,Bourbon,,111.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl9yuk6plf6t2Nq,51.16,47.25,111.0,,0.0,,,SpiritBottle
3461,Crown Royal with NFL Jersey Bag,750,28.49,40.0,Canadian Whisky,,42.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recla3sW74bMnHXHO,29.15,30.23,42.0,,0.0,,,SpiritBottle
3464,Old Forester Signature,375,13.0,50.0,Bourbon,,8.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recldZ9mdxCz1Cd3c,14.04,14.56,8.0,,0.0,,,SpiritBottle
3467,Yellow Rose Outlaw Bourbon Single Barrel Select,750,49.96,46.0,Bourbon,,9.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/adcda170-7b9f-42dc-b7bd-e4ec23f229a9,52.96,54.96,9.0,,0.0,,,SpiritBottle
3468,Teeling Vintage Reserve 29 Year,750,2499.97,46.0,Irish Whiskey,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclf58hLgAWMLjCT,2699.97,2799.97,0.0,,0.0,,,SpiritBottle
3471,Laphroaig 25 Year,750,558.24,45.1,Scotch,,36.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclibtgiujOmoRdA,604.34,615.88,36.0,,0.0,,,SpiritBottle
3473,Game Of Thrones Six Kingdoms Mortlach,750,149.98,46.0,Scotch,,140.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reclk03DtAQGMIbVE,181.99,167.97,140.0,,0.0,,,SpiritBottle
3476,Jim Beam Signature Craft  Straight Bourbon Whole Rolled Oat 11 Year Old,375,50.99,45.0,Bourbon,,30.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmMkYwCud311F2V,53.99,55.99,30.0,,0.0,,,SpiritBottle
3478,Redwood Empire American Whiskey,750,40.64,45.0,Whiskey,,232.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmPNC4KBvp3Onr3,64.46,45.52,232.0,,0.0,,,SpiritBottle
3479,Crown Royal Noble Wine Barrel,750,61.21,40.5,Canadian Whisky,,95.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmQSFtgbGw3LmjT,70.08,66.15,95.0,,0.0,,,SpiritBottle
3481,Amrut Single Malt Whisky,750,54.23,46.0,Scotch,,58.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmQtLovlvhhXIHv,51.16,52.58,58.0,,0.0,,,SpiritBottle
3482,Duncan Taylor 1972 Cask 6740,750,2299.99,48.0,Scotch,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/48283b9c-f344-4ea9-a39f-06498bbd1c64,2437.99,2529.99,0.0,,0.0,,,SpiritBottle
3483,Jim Beam Devil's Cut with Shot Glass,750,22.99,45.0,Bourbon,,9.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmSWqlsg6KBvFH2,26.32,25.75,9.0,,0.0,,,SpiritBottle
3485,Glenlivet Cellar Collection 1964,750,3249.98,45.0,Scotch,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmU57fGxeeHeFfy,3779.98,3919.98,1.0,,0.0,,,SpiritBottle
3486,Larceny with Mule Mug,750,24.11,46.0,Bourbon,,193.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmlCLxiQIX4iI7h,36.94,27.0,193.0,,0.0,,,SpiritBottle
3489,Ballantine's Finest,1000,18.99,40.0,Scotch,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmnidVLIAY0sKIu,20.13,20.51,6.0,,0.0,,,SpiritBottle
3490,Rebel Yell,375,8.99,40.0,Bourbon,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmnuwgx53Me68Jn,9.53,9.89,4.0,,0.0,,,SpiritBottle
3494,Proper No. Twelve,375,15.06,40.0,Irish Whiskey,,24.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmouc0UXmMgKyBQ,15.84,16.42,24.0,,0.0,,,SpiritBottle
3496,Firefly Sweet Tea Bourbon,750,13.99,40.0,Bourbon,,17.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmsmafTYFo0JXPh,15.11,15.67,17.0,,0.0,,,SpiritBottle
3497,Bushmills Black Set With Ice Mold,750,29.81,40.0,Irish Whiskey,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmsqwGFTxkG5hpN,30.9,33.39,12.0,,0.0,,,SpiritBottle
3499,Jameson Set - 2 50 ML Caskmates Stout & IPA,750,27.47,40.0,Irish Whiskey,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmtfPazBzTHs6GB,29.67,30.77,3.0,,0.0,,,SpiritBottle
3500,Toms Foolery Ohio Straight Bourbon,750,38.55,45.0,Whiskey,,14.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/491307eb-3e2e-4a1a-b153-7d816b45773c,41.63,43.18,14.0,,0.0,,,SpiritBottle
3506,Fireball Cinnamon Whisky,1750,28.12,33.0,Whiskey,,210.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmwRyyvetXrhLzj,34.15,30.98,210.0,,0.0,,,SpiritBottle
3507,Gentleman Jack,1000,38.45,40.0,Whiskey,,101.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmxCxjHnR4vtWGm,44.02,41.78,101.0,,0.0,,,SpiritBottle
3508,The Tottori Japanese Blended,750,44.99,43.0,Japanese Whisky,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmzjxAJAp97ELXM,47.24,49.49,19.0,,0.0,,,SpiritBottle
3510,Iron Fish Stout Cask Bourbon,750,46.96,43.0,Bourbon,,11.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmA575rXCpbQ56I,47.21,49.46,11.0,,0.0,,,SpiritBottle
3511,Stein Seven Devils Dark Rye Whiskey Barrel Aged,750,25.0,40.0,Rye,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/30eec412-6e3e-4e8f-a273-04ceaf533bb7,27.0,28.0,0.0,,0.0,,,SpiritBottle
3512,Macallan 15 Year Fine Oak,750,139.99,43.0,Scotch,,63.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/b18223b3-b26a-42bb-b544-451efca0eb21,160.26,156.79,63.0,,0.0,,,SpiritBottle
3517,Ole Smoky Mountain Charred Moonshine,750,22.95,20.0,Whiskey,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmFSm95kRrMlUsf,24.79,25.7,4.0,,0.0,,,SpiritBottle
3518,Russell's Reserve Single Barrel Rye,750,64.66,52.0,Rye,,1161.0,https://assets.baxus.co/7937/7937.jpg,67.2425,74.99,1161.0,,0.0,,2025-05-03 10:42:12,SpiritBottle
3519,Freeland Bourbon,750,48.95,45.0,Bourbon,,65.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/0c51d6e7-94f2-42fc-b0d1-beb5e4541379,59.4,54.82,65.0,,0.0,,,SpiritBottle
3523,George M Tiddy's Canadian Liqueur,750,16.0,36.0,Liqueurs,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmKRmExz0DwPtFv,16.74,17.36,0.0,,0.0,,,SpiritBottle
3526,Ole Smoky Peach Moonshine,750,21.29,20.0,Whiskey,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmXm9wi9ET2MjL5,22.49,23.32,12.0,,0.0,,,SpiritBottle
3532,Glenfiddich 30 Year,750,788.14,43.0,Scotch,,21.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recm2sMnAnU1EaSNr,879.33,860.29,21.0,,0.0,,,SpiritBottle
3533,Knappogue Castle Twin Wood 16 Year,750,79.99,43.0,Irish Whiskey,,43.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recm7uKtU64cwvI01,83.99,87.99,43.0,,0.0,,,SpiritBottle
3534,Macallan 1951 Cask No. 644,750,30500.0,52.0,Scotch,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recm8nGzofYRbOAzC,32635.0,33550.0,1.0,,0.0,,,SpiritBottle
3536,Mcclelland's Islay Scotch,750,32.88,40.0,Scotch,,33.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recm8H9sWgGWjPMyB,37.64,36.83,33.0,,0.0,,,SpiritBottle
3538,Drumguish Highland Single Malt,750,24.91,40.0,Scotch,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmcbULvsyxCLvUG,26.9,27.9,0.0,,0.0,,,SpiritBottle
3542,Duke Kentucky Straight Bourbon,750,37.64,44.0,Bourbon,,468.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmf7tBv2UisAor8,56.1,41.5,468.0,,0.0,,,SpiritBottle
3544,Serpent's Bite Apple Cider,750,14.05,35.0,Canadian Whisky,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmg7iwVr53vzQkc,15.17,15.24,7.0,,0.0,,,SpiritBottle
3547,Breaker Wheated,750,54.99,45.0,Bourbon,,18.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmjOw5X1mU66DVK,63.59,65.99,18.0,,0.0,,,SpiritBottle
3551,John Barr Reserve,1000,24.99,43.0,Scotch,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnMEbFL6JuQ58Ri,26.99,27.99,4.0,,0.0,,,SpiritBottle
3554,John Barr Reserve,1750,31.44,43.0,Scotch,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnOZ1ksfjdConIg,33.96,35.22,6.0,,0.0,,,SpiritBottle
3555,Ugly Dog Salted Caramel,750,24.99,35.0,Bourbon,,8.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnOZ5888OqSZWXG,26.74,27.49,8.0,,0.0,,,SpiritBottle
